price,size,bathrooms,bedrooms,floors,view,yearBuilt,distAirport,distCityCenter
448759.95,512.0,1.0,1.0,1.0,2.0,2004.0,39.86,21.1
614108.46,655.0,1.0,1.0,1.0,4.0,2006.0,31.88,19.64
606594.83,723.0,1.0,1.0,4.0,9.0,1988.0,19.02,26.09
486477.72,812.0,1.0,1.0,1.0,8.0,2002.0,31.46,9.16
462643.49,849.0,1.0,1.0,1.0,9.0,2005.0,21.39,14.51
618165.6,385.0,1.0,1.0,2.0,10.0,2007.0,21.21,21.23
652750.82,512.0,1.0,1.0,3.0,5.0,2000.0,22.36,24.0
524690.52,622.0,1.0,1.0,1.0,1.0,1987.0,21.98,25.5
591552.56,562.0,2.0,1.0,2.0,9.0,1990.0,18.06,17.74
578125.57,690.0,1.0,1.0,2.0,1.0,1972.0,27.53,20.32
511212.94,714.0,1.0,1.0,2.0,10.0,2005.0,22.94,20.73
522330.31,888.0,1.0,1.0,2.0,1.0,1989.0,34.77,30.59
430534.58,530.0,1.0,2.0,1.0,10.0,1981.0,27.13,24.28
566048.39,843.0,1.0,1.0,4.0,5.0,2001.0,22.41,16.93
524760.59,499.0,1.0,1.0,1.0,10.0,1981.0,28.29,23.36
517875.56,812.0,1.0,1.0,1.0,9.0,1994.0,30.44,12.02
565082.55,970.0,1.0,1.0,2.0,8.0,1988.0,25.8,20.21
461409.27,655.0,1.0,1.0,1.0,3.0,2002.0,24.59,20.58
559683.12,606.0,1.0,1.0,4.0,10.0,1991.0,26.38,22.8
608227.95,650.0,1.0,1.0,1.0,10.0,2006.0,25.44,24.58
480200.11,572.0,1.0,1.0,4.0,10.0,2004.0,24.22,19.31
522856.68,689.0,1.0,1.0,2.0,7.0,2001.0,30.68,22.05
514282.87,549.0,1.0,1.0,4.0,2.0,1985.0,22.34,21.16
534442.44,753.0,1.0,2.0,1.0,7.0,1990.0,26.24,25.64
504103.93,498.0,1.0,1.0,3.0,1.0,1978.0,30.29,13.31
569634.44,497.0,1.0,1.0,4.0,10.0,1975.0,37.6,23.43
612935.0,721.0,1.0,1.0,1.0,1.0,1993.0,25.68,27.27
504239.93,771.0,1.0,1.0,1.0,7.0,2003.0,33.32,24.1
510373.08,638.0,1.0,1.0,2.0,4.0,1971.0,28.94,26.54
593241.37,574.0,1.0,1.0,4.0,10.0,1972.0,29.99,16.46
643168.69,572.0,1.0,1.0,3.0,10.0,2003.0,27.69,27.06
476822.3,780.0,2.0,1.0,3.0,1.0,1992.0,26.72,29.59
505373.2,493.0,1.0,1.0,4.0,1.0,1986.0,35.5,24.39
487669.09,562.0,1.0,2.0,2.0,9.0,1989.0,32.45,23.61
594265.11,736.0,1.0,1.0,3.0,10.0,1981.0,23.38,17.7
614012.06,728.0,1.0,2.0,4.0,10.0,1994.0,20.92,22.98
527700.0,657.0,1.0,1.0,1.0,8.0,1980.0,24.26,26.1
669215.15,685.0,1.0,1.0,1.0,5.0,1979.0,27.78,14.42
464217.21,925.0,1.0,1.0,1.0,5.0,1971.0,31.63,18.61
491351.26,701.0,1.0,1.0,4.0,1.0,2008.0,30.37,15.88
460220.57,742.0,1.0,1.0,2.0,1.0,1991.0,25.45,16.8
564151.6,730.0,1.0,1.0,1.0,10.0,1992.0,30.32,28.88
539337.06,559.0,1.0,2.0,1.0,10.0,1996.0,24.88,9.72
495084.63,714.0,1.0,1.0,1.0,9.0,1979.0,28.85,31.43
465786.97,656.0,1.0,1.0,1.0,10.0,1993.0,24.14,29.14
536629.02,619.0,1.0,1.0,1.0,10.0,1989.0,20.97,18.52
652178.72,442.0,1.0,1.0,2.0,7.0,1981.0,22.78,11.83
595201.82,609.0,1.0,1.0,4.0,2.0,1985.0,30.91,20.69
451612.35,414.0,1.0,2.0,3.0,1.0,1994.0,23.18,14.75
574663.41,755.0,1.0,1.0,1.0,10.0,1990.0,24.06,26.72
492694.39,519.0,1.0,2.0,3.0,6.0,2003.0,33.66,15.01
521056.37,654.0,1.0,1.0,1.0,9.0,1983.0,37.57,17.74
447587.45,418.0,1.0,1.0,3.0,1.0,1973.0,21.08,22.63
641168.33,615.0,1.0,1.0,4.0,10.0,2003.0,26.22,21.16
575481.22,423.0,1.0,1.0,3.0,10.0,2001.0,23.45,15.46
503007.3,618.0,1.0,1.0,3.0,7.0,1984.0,29.29,26.48
470755.61,800.0,1.0,1.0,2.0,3.0,1986.0,20.95,19.09
467948.35,844.0,1.0,1.0,2.0,6.0,1970.0,25.86,23.54
561949.72,650.0,1.0,1.0,1.0,4.0,1999.0,19.27,18.83
445652.93,726.0,1.0,1.0,2.0,10.0,2006.0,34.13,21.9
559530.01,550.0,1.0,1.0,4.0,9.0,1973.0,27.26,14.79
462597.84,540.0,1.0,2.0,3.0,5.0,2003.0,37.51,20.1
557587.47,524.0,1.0,1.0,1.0,10.0,1985.0,32.46,14.12
422043.24,696.0,1.0,1.0,2.0,6.0,1995.0,20.65,21.31
515591.01,775.0,1.0,1.0,2.0,10.0,2006.0,39.2,17.01
562702.87,619.0,1.0,1.0,1.0,1.0,1997.0,25.21,21.15
418893.35,793.0,1.0,1.0,3.0,9.0,1979.0,33.12,8.04
568306.73,536.0,1.0,2.0,1.0,10.0,1986.0,28.64,21.96
508995.48,508.0,1.0,1.0,4.0,5.0,1981.0,30.71,24.05
567108.72,593.0,1.0,1.0,1.0,1.0,1980.0,15.8,7.07
573592.91,461.0,1.0,1.0,1.0,10.0,1989.0,24.23,18.05
567229.44,641.0,1.0,1.0,1.0,4.0,2009.0,21.95,20.19
469521.77,449.0,1.0,1.0,1.0,4.0,2005.0,28.12,22.49
433654.18,1046.0,1.0,1.0,3.0,6.0,1977.0,31.9,18.84
586654.09,457.0,1.0,1.0,1.0,1.0,1971.0,36.93,14.87
600319.82,509.0,1.0,2.0,3.0,6.0,2002.0,31.04,14.13
569216.39,771.0,1.0,1.0,1.0,10.0,1976.0,29.22,16.88
525825.63,338.0,1.0,1.0,2.0,9.0,1971.0,21.82,17.25
520098.5,411.0,1.0,2.0,2.0,10.0,2002.0,36.22,13.42
558300.82,629.0,1.0,1.0,1.0,6.0,1988.0,21.67,11.84
467812.0,201.0,1.0,1.0,3.0,6.0,1995.0,28.31,18.19
356304.65,248.0,1.0,1.0,1.0,1.0,1971.0,22.94,18.83
532970.81,653.0,1.0,1.0,2.0,10.0,2006.0,35.87,20.48
474311.69,675.0,1.0,1.0,2.0,3.0,1985.0,24.64,19.71
574671.15,544.0,1.0,1.0,2.0,9.0,1993.0,34.47,21.33
617833.13,882.0,1.0,2.0,3.0,10.0,2008.0,25.28,19.24
581280.83,484.0,1.0,2.0,1.0,6.0,2008.0,27.24,20.39
551233.31,786.0,1.0,1.0,1.0,5.0,1978.0,27.21,23.34
517455.8,516.0,1.0,1.0,1.0,1.0,1976.0,25.0,5.79
604610.72,556.0,1.0,1.0,3.0,10.0,1979.0,33.27,19.34
425339.49,474.0,1.0,2.0,1.0,2.0,1982.0,28.17,15.17
515840.9,443.0,1.0,2.0,4.0,2.0,1978.0,28.9,14.42
404652.72,851.0,2.0,1.0,3.0,8.0,1988.0,37.97,12.63
416216.72,498.0,1.0,1.0,2.0,3.0,1988.0,30.03,24.62
478089.33,736.0,1.0,1.0,2.0,10.0,1986.0,25.06,22.98
595855.96,720.0,1.0,2.0,2.0,10.0,1989.0,22.89,21.4
518411.13,617.0,2.0,1.0,2.0,1.0,1992.0,23.89,20.07
558368.21,509.0,1.0,1.0,1.0,3.0,2006.0,34.89,22.04
521689.95,528.0,1.0,2.0,3.0,10.0,1972.0,21.02,17.37
527959.63,614.0,1.0,2.0,4.0,10.0,2009.0,18.2,14.22
522524.12,657.0,1.0,1.0,3.0,1.0,1972.0,25.1,22.45
482702.61,713.0,1.0,1.0,1.0,1.0,1990.0,27.78,16.39
593786.06,690.0,1.0,1.0,4.0,10.0,1980.0,26.32,17.79
525850.07,756.0,1.0,1.0,1.0,6.0,1985.0,35.61,21.21
414392.28,570.0,1.0,2.0,1.0,4.0,1993.0,30.67,22.58
499260.9,729.0,1.0,1.0,2.0,10.0,1986.0,18.76,15.51
594811.5,694.0,1.0,1.0,1.0,6.0,1999.0,25.64,19.1
639860.81,831.0,1.0,2.0,2.0,4.0,1979.0,28.63,22.39
486260.24,674.0,1.0,1.0,1.0,3.0,2001.0,30.53,15.38
584399.01,838.0,1.0,1.0,1.0,8.0,1995.0,30.99,22.03
470681.98,858.0,1.0,1.0,2.0,1.0,2004.0,36.19,26.37
587429.86,774.0,1.0,1.0,1.0,1.0,1975.0,24.65,21.22
540128.56,786.0,1.0,1.0,2.0,2.0,1986.0,19.45,22.39
496840.78,803.0,1.0,1.0,3.0,2.0,2009.0,27.08,20.51
418948.34,589.0,1.0,1.0,1.0,8.0,2001.0,21.17,22.87
597133.18,494.0,1.0,1.0,2.0,10.0,2004.0,21.01,24.29
546421.58,827.0,1.0,1.0,3.0,3.0,1988.0,30.46,22.37
445180.85,778.0,1.0,1.0,3.0,10.0,1996.0,30.28,14.57
552574.65,687.0,1.0,1.0,1.0,4.0,1994.0,24.39,28.72
587677.32,674.0,1.0,1.0,1.0,1.0,2001.0,18.75,28.32
596649.48,576.0,1.0,1.0,2.0,1.0,1974.0,35.13,17.35
587166.52,443.0,1.0,2.0,4.0,4.0,1988.0,15.05,16.09
512486.68,856.0,1.0,2.0,4.0,10.0,1989.0,29.75,19.67
463310.93,505.0,2.0,1.0,1.0,1.0,1980.0,25.58,24.59
582526.13,535.0,1.0,1.0,2.0,8.0,1998.0,30.51,25.11
538209.52,637.0,1.0,1.0,1.0,4.0,1985.0,24.86,22.54
549841.04,590.0,1.0,1.0,2.0,7.0,2003.0,26.57,19.17
608634.37,679.0,1.0,1.0,2.0,6.0,2001.0,21.86,22.38
546789.06,594.0,1.0,1.0,1.0,8.0,1987.0,39.15,23.2
416231.74,661.0,1.0,1.0,2.0,10.0,2006.0,22.41,19.9
466155.07,599.0,1.0,1.0,2.0,1.0,2006.0,26.66,10.18
506821.61,799.0,1.0,1.0,4.0,1.0,2008.0,22.12,28.22
560385.36,614.0,1.0,2.0,3.0,4.0,1983.0,21.99,21.09
573152.77,721.0,1.0,1.0,3.0,10.0,1973.0,25.57,21.31
536177.1,464.0,1.0,2.0,3.0,10.0,1976.0,25.44,23.68
473725.98,443.0,1.0,1.0,3.0,5.0,1981.0,29.54,24.51
526708.04,618.0,1.0,1.0,1.0,1.0,2001.0,27.63,20.47
610843.98,727.0,1.0,1.0,2.0,10.0,1994.0,21.37,26.33
501162.14,389.0,1.0,1.0,2.0,8.0,1995.0,22.2,28.24
525195.84,662.0,1.0,1.0,2.0,7.0,1977.0,26.89,29.7
659243.99,650.0,1.0,1.0,1.0,4.0,1993.0,23.84,21.84
506129.38,791.0,1.0,1.0,1.0,10.0,2003.0,23.37,24.89
454702.86,716.0,1.0,1.0,1.0,9.0,1980.0,30.74,23.09
496689.59,723.0,1.0,1.0,2.0,10.0,1972.0,25.71,20.39
494260.83,559.0,1.0,2.0,1.0,10.0,1993.0,31.22,23.85
527155.64,647.0,1.0,1.0,1.0,7.0,1975.0,19.11,21.11
480812.45,618.0,1.0,2.0,2.0,1.0,1998.0,29.74,14.6
493371.76,606.0,1.0,1.0,4.0,5.0,2001.0,27.08,16.61
598509.74,789.0,1.0,1.0,2.0,9.0,1979.0,26.78,23.72
459391.49,780.0,1.0,1.0,3.0,6.0,1995.0,29.39,20.24
502167.98,687.0,1.0,1.0,3.0,1.0,2000.0,30.22,19.67
604684.48,487.0,1.0,1.0,1.0,3.0,1996.0,24.64,16.26
459929.21,702.0,1.0,1.0,3.0,1.0,1975.0,30.66,22.42
580397.14,779.0,1.0,2.0,2.0,1.0,2009.0,37.15,27.33
448401.19,553.0,1.0,1.0,2.0,9.0,2002.0,26.87,24.75
522294.71,660.0,1.0,1.0,1.0,1.0,1976.0,29.68,28.41
434626.2,731.0,1.0,1.0,3.0,7.0,1993.0,24.12,17.72
545769.34,773.0,1.0,1.0,1.0,10.0,1971.0,30.34,15.89
466404.98,731.0,1.0,1.0,1.0,5.0,1988.0,28.85,25.3
512131.24,617.0,1.0,1.0,2.0,1.0,1990.0,32.22,20.88
501475.83,341.0,1.0,1.0,4.0,6.0,2010.0,24.83,19.5
485393.07,376.0,1.0,1.0,4.0,2.0,1990.0,26.38,18.16
479074.85,499.0,1.0,1.0,3.0,10.0,1973.0,34.54,23.32
508600.66,637.0,1.0,2.0,3.0,4.0,1986.0,24.14,25.82
566043.31,780.0,1.0,1.0,1.0,5.0,2002.0,24.72,24.54
486910.47,809.0,1.0,1.0,4.0,1.0,1984.0,20.04,17.95
486023.39,943.0,1.0,2.0,2.0,4.0,1975.0,24.58,17.49
481090.9,820.0,1.0,1.0,3.0,2.0,1982.0,36.78,20.12
501689.63,461.0,1.0,1.0,1.0,1.0,1983.0,31.51,22.07
489279.82,808.0,1.0,1.0,2.0,2.0,1978.0,26.98,19.91
489683.79,623.0,1.0,1.0,2.0,10.0,1992.0,33.38,7.67
562705.36,349.0,1.0,1.0,2.0,10.0,2000.0,26.04,19.7
460439.41,591.0,1.0,1.0,2.0,4.0,1976.0,30.3,22.47
470711.21,377.0,1.0,1.0,1.0,1.0,1995.0,26.05,23.52
528431.62,716.0,1.0,1.0,3.0,1.0,1994.0,25.64,17.06
450058.43,756.0,1.0,1.0,2.0,7.0,1981.0,24.43,14.52
537696.09,346.0,2.0,1.0,2.0,6.0,1980.0,24.73,14.59
443827.88,773.0,1.0,1.0,2.0,10.0,2001.0,21.42,27.22
495251.62,382.0,1.0,1.0,1.0,4.0,2002.0,34.71,24.03
535082.8,629.0,1.0,2.0,2.0,1.0,2006.0,20.53,18.07
450507.03,504.0,1.0,2.0,4.0,1.0,2008.0,39.89,19.88
452646.93,729.0,1.0,1.0,1.0,3.0,1991.0,25.86,14.7
503210.31,477.0,1.0,1.0,2.0,1.0,1986.0,30.02,17.95
547925.79,645.0,1.0,1.0,4.0,6.0,1985.0,19.42,25.6
525750.24,569.0,1.0,1.0,2.0,10.0,1987.0,26.84,29.55
422693.64,714.0,1.0,1.0,3.0,2.0,1984.0,23.45,15.62
546667.0,675.0,1.0,1.0,1.0,10.0,1991.0,29.85,19.77
503283.35,620.0,1.0,1.0,3.0,6.0,1991.0,17.98,16.37
474700.19,390.0,1.0,1.0,4.0,1.0,1991.0,29.73,20.38
554032.87,544.0,1.0,1.0,1.0,2.0,2006.0,38.84,12.98
472418.89,571.0,1.0,1.0,2.0,10.0,1977.0,31.41,17.73
471045.09,584.0,1.0,1.0,1.0,10.0,1998.0,25.52,19.81
596379.47,865.0,1.0,1.0,3.0,10.0,1989.0,27.41,21.75
476289.31,632.0,1.0,1.0,1.0,1.0,1998.0,27.11,31.87
520564.8,708.0,1.0,1.0,4.0,6.0,2007.0,29.5,22.97
495160.53,287.0,1.0,1.0,2.0,8.0,1989.0,33.7,18.45
576298.32,753.0,1.0,1.0,4.0,9.0,2005.0,31.33,19.38
580259.29,648.0,1.0,1.0,2.0,6.0,1979.0,25.75,17.42
609057.53,949.0,1.0,1.0,2.0,1.0,1999.0,27.28,23.96
551378.7,580.0,1.0,2.0,3.0,1.0,1971.0,31.61,24.29
456042.48,323.0,1.0,1.0,2.0,3.0,1986.0,29.78,21.02
463372.8,717.0,1.0,2.0,4.0,1.0,1980.0,28.54,25.23
455867.07,707.0,1.0,1.0,3.0,5.0,1975.0,29.36,15.2
477312.85,579.0,2.0,2.0,4.0,10.0,2000.0,34.61,13.67
450858.35,741.0,1.0,1.0,2.0,1.0,2005.0,26.23,12.97
472459.12,477.0,1.0,1.0,3.0,6.0,1974.0,33.61,23.22
391532.37,849.0,1.0,1.0,3.0,10.0,1975.0,26.27,7.3
401469.4,414.0,1.0,1.0,2.0,9.0,1995.0,27.28,23.28
543856.64,880.0,1.0,1.0,3.0,3.0,2001.0,27.97,20.02
524259.28,715.0,1.0,2.0,2.0,2.0,2000.0,23.38,28.69
632273.65,727.0,1.0,1.0,1.0,5.0,1971.0,36.37,26.14
537190.71,753.0,1.0,1.0,1.0,3.0,1987.0,30.34,23.36
561602.66,615.0,1.0,1.0,4.0,1.0,1998.0,23.17,19.45
624975.54,591.0,1.0,2.0,1.0,10.0,2003.0,30.14,18.68
611661.08,772.0,1.0,1.0,2.0,3.0,1993.0,23.43,31.49
541497.41,568.0,1.0,1.0,3.0,10.0,1983.0,29.13,16.52
599168.84,319.0,1.0,1.0,1.0,9.0,1986.0,22.25,18.8
527474.64,685.0,1.0,2.0,1.0,4.0,2003.0,30.67,26.96
543285.23,834.0,1.0,1.0,2.0,1.0,2001.0,30.38,14.22
513414.95,636.0,2.0,1.0,4.0,6.0,1974.0,40.09,17.0
579611.42,732.0,1.0,1.0,2.0,1.0,1973.0,31.97,13.82
568510.42,530.0,2.0,1.0,1.0,1.0,1981.0,37.29,10.76
452685.41,554.0,1.0,1.0,2.0,10.0,1998.0,26.26,17.78
508394.45,596.0,1.0,1.0,4.0,3.0,1980.0,22.38,21.81
521603.76,933.0,1.0,2.0,3.0,1.0,1995.0,24.86,15.52
550887.27,699.0,1.0,1.0,4.0,7.0,1981.0,34.51,24.3
570416.24,710.0,1.0,1.0,1.0,1.0,1978.0,22.86,11.89
542101.31,725.0,1.0,1.0,2.0,1.0,2005.0,34.84,22.58
547158.26,729.0,1.0,1.0,1.0,10.0,1984.0,24.55,20.59
559505.87,349.0,1.0,1.0,1.0,8.0,1984.0,27.05,20.7
401368.36,799.0,1.0,2.0,3.0,10.0,1990.0,28.01,25.18
483264.86,841.0,1.0,1.0,2.0,3.0,1989.0,26.31,21.67
553976.69,536.0,1.0,1.0,2.0,7.0,1987.0,28.55,16.93
618799.04,343.0,1.0,1.0,1.0,10.0,1981.0,25.36,24.59
461634.66,450.0,1.0,1.0,1.0,7.0,1993.0,24.9,18.57
498512.21,518.0,1.0,2.0,3.0,10.0,2002.0,30.36,25.74
628265.11,625.0,1.0,1.0,2.0,10.0,1991.0,32.54,16.15
523201.91,879.0,1.0,1.0,1.0,10.0,1997.0,27.65,22.38
688887.44,548.0,1.0,1.0,2.0,7.0,1976.0,29.29,14.8
563347.86,656.0,1.0,1.0,3.0,7.0,1974.0,25.62,24.59
525153.25,712.0,1.0,1.0,1.0,8.0,1971.0,35.22,19.28
442876.35,611.0,1.0,1.0,2.0,7.0,1981.0,24.4,15.72
505663.1,482.0,1.0,2.0,2.0,7.0,1983.0,42.53,15.22
612213.53,613.0,1.0,2.0,2.0,2.0,2006.0,38.36,7.2
550517.37,686.0,1.0,2.0,2.0,10.0,1992.0,29.68,28.95
565030.26,483.0,1.0,1.0,1.0,8.0,1999.0,21.54,14.18
405838.97,757.0,1.0,1.0,3.0,4.0,1990.0,28.47,24.27
487819.1,866.0,1.0,1.0,2.0,5.0,2007.0,29.08,12.99
512918.64,665.0,1.0,1.0,1.0,10.0,1988.0,29.29,14.79
558765.71,587.0,2.0,1.0,4.0,2.0,1991.0,35.51,21.74
572187.67,604.0,1.0,1.0,2.0,1.0,1971.0,23.85,24.04
565665.17,1100.0,1.0,2.0,1.0,5.0,2004.0,32.9,23.45
521462.86,864.0,1.0,1.0,1.0,10.0,2005.0,35.45,20.71
564291.79,455.0,1.0,1.0,3.0,10.0,1973.0,24.52,22.52
548330.11,732.0,1.0,1.0,4.0,1.0,1986.0,19.47,14.36
626939.72,899.0,1.0,1.0,1.0,1.0,2009.0,22.86,14.1
441172.85,769.0,1.0,1.0,1.0,10.0,1973.0,21.3,26.37
488631.48,836.0,1.0,1.0,3.0,10.0,1991.0,17.32,18.82
570625.81,778.0,1.0,1.0,2.0,1.0,1974.0,29.05,31.89
534621.97,820.0,1.0,2.0,1.0,4.0,1993.0,28.7,19.45
510319.01,654.0,1.0,1.0,1.0,10.0,1984.0,25.71,7.04
494320.67,516.0,1.0,1.0,3.0,1.0,2007.0,32.13,18.57
457004.14,683.0,1.0,1.0,1.0,1.0,1973.0,31.45,11.0
478768.35,529.0,1.0,1.0,2.0,1.0,2009.0,22.88,19.8
568723.55,519.0,1.0,1.0,2.0,7.0,1978.0,26.04,15.7
531432.68,417.0,1.0,1.0,2.0,9.0,1994.0,28.95,19.31
509547.66,685.0,1.0,1.0,2.0,9.0,1983.0,24.55,19.06
436488.79,463.0,1.0,1.0,1.0,10.0,2000.0,30.77,20.37
426543.07,939.0,1.0,1.0,3.0,2.0,2003.0,26.45,7.75
492485.49,638.0,1.0,1.0,3.0,1.0,2001.0,20.82,19.78
509383.59,783.0,1.0,2.0,1.0,4.0,1977.0,26.84,23.44
617256.78,736.0,1.0,1.0,2.0,8.0,2008.0,20.99,19.56
478665.21,634.0,2.0,1.0,1.0,10.0,2004.0,29.46,19.95
513521.24,640.0,1.0,2.0,1.0,8.0,2007.0,34.99,17.29
581434.55,1020.0,1.0,1.0,4.0,9.0,1977.0,15.27,18.29
468994.56,782.0,1.0,1.0,1.0,10.0,1974.0,26.81,19.04
568485.56,553.0,1.0,1.0,4.0,9.0,2003.0,28.84,15.07
673296.52,820.0,1.0,1.0,4.0,2.0,2007.0,26.8,15.97
492032.87,824.0,1.0,1.0,1.0,2.0,1991.0,21.12,24.37
578630.47,831.0,1.0,1.0,4.0,10.0,1987.0,36.93,28.45
590983.09,761.0,1.0,1.0,4.0,10.0,1998.0,29.91,11.58
496608.71,821.0,1.0,1.0,4.0,5.0,1986.0,33.77,23.7
505842.2,740.0,1.0,1.0,3.0,5.0,1978.0,31.08,22.71
555502.51,818.0,1.0,2.0,2.0,10.0,1985.0,30.26,16.32
554780.6,515.0,1.0,2.0,1.0,8.0,2006.0,27.46,9.22
573701.34,833.0,1.0,1.0,4.0,2.0,1985.0,25.79,21.38
604935.97,510.0,1.0,1.0,2.0,4.0,1975.0,30.4,26.42
470521.73,566.0,1.0,1.0,1.0,10.0,1982.0,19.6,17.52
452577.41,549.0,1.0,1.0,3.0,1.0,1990.0,20.47,10.4
542120.69,879.0,1.0,1.0,3.0,5.0,1987.0,25.3,14.82
537791.38,677.0,1.0,1.0,4.0,8.0,2006.0,33.29,18.85
592895.24,874.0,1.0,2.0,1.0,1.0,1993.0,28.21,14.5
405318.61,633.0,1.0,1.0,1.0,1.0,1970.0,24.36,26.98
498595.9,851.0,1.0,2.0,2.0,1.0,1990.0,26.15,24.34
512879.18,778.0,1.0,1.0,3.0,9.0,1975.0,26.09,17.63
527055.0,851.0,1.0,1.0,3.0,2.0,1978.0,31.08,23.37
544352.41,536.0,1.0,1.0,2.0,10.0,1976.0,26.31,18.65
538795.26,598.0,1.0,1.0,2.0,10.0,1992.0,31.85,26.91
499837.71,750.0,1.0,1.0,3.0,10.0,2004.0,25.79,24.15
514040.71,755.0,1.0,1.0,2.0,2.0,1996.0,28.47,29.38
514604.49,743.0,2.0,1.0,1.0,1.0,1985.0,29.21,25.63
491102.75,476.0,1.0,1.0,4.0,9.0,1987.0,33.99,22.11
479112.77,792.0,1.0,1.0,1.0,6.0,1974.0,31.23,20.23
526515.41,606.0,1.0,1.0,2.0,8.0,2001.0,21.0,16.62
539964.65,632.0,1.0,1.0,3.0,2.0,2002.0,24.88,22.03
503574.25,549.0,1.0,1.0,2.0,3.0,1982.0,26.97,19.52
500058.75,836.0,1.0,1.0,4.0,2.0,2007.0,23.99,19.04
560889.06,390.0,1.0,1.0,2.0,3.0,1978.0,32.19,12.65
563075.07,880.0,1.0,1.0,4.0,1.0,1979.0,26.59,18.94
509167.49,495.0,1.0,2.0,2.0,10.0,1986.0,26.33,27.21
504774.12,901.0,1.0,1.0,4.0,10.0,1998.0,31.92,20.86
497320.7,657.0,1.0,1.0,1.0,6.0,2003.0,29.76,24.66
502679.38,803.0,1.0,1.0,3.0,1.0,2001.0,31.47,15.72
530355.43,543.0,1.0,1.0,2.0,8.0,1996.0,24.71,14.34
653263.24,922.0,1.0,1.0,2.0,5.0,2001.0,22.81,17.28
572527.78,531.0,1.0,1.0,2.0,10.0,1988.0,28.34,23.08
581487.26,441.0,1.0,1.0,2.0,10.0,1985.0,22.2,20.06
556053.75,711.0,1.0,1.0,4.0,10.0,2004.0,27.06,8.51
539649.98,656.0,1.0,1.0,1.0,10.0,1972.0,29.01,18.2
558379.85,514.0,1.0,1.0,3.0,1.0,1979.0,19.26,24.45
476171.39,637.0,1.0,2.0,2.0,2.0,1986.0,25.35,16.1
496941.27,781.0,1.0,1.0,2.0,10.0,1990.0,23.46,17.44
527375.51,684.0,1.0,1.0,1.0,9.0,1978.0,31.31,14.21
519517.22,576.0,1.0,1.0,3.0,10.0,1991.0,27.42,24.08
597250.26,1008.0,1.0,1.0,2.0,10.0,1983.0,26.57,25.2
522610.23,464.0,1.0,1.0,4.0,3.0,1980.0,26.07,17.4
440050.33,781.0,1.0,1.0,1.0,10.0,1999.0,19.0,26.48
512074.79,581.0,1.0,1.0,2.0,10.0,1998.0,30.41,25.49
450864.93,487.0,1.0,1.0,3.0,10.0,1991.0,29.3,17.18
570959.54,738.0,1.0,1.0,2.0,5.0,1978.0,31.81,24.02
591050.2,731.0,1.0,1.0,4.0,3.0,1987.0,32.28,15.62
535375.08,688.0,1.0,2.0,1.0,10.0,1977.0,28.13,16.46
408878.49,605.0,1.0,1.0,3.0,1.0,1995.0,29.04,15.83
485615.55,823.0,1.0,2.0,2.0,10.0,2008.0,28.07,19.71
514680.78,591.0,1.0,1.0,2.0,10.0,1995.0,26.43,18.92
567066.49,589.0,1.0,1.0,4.0,10.0,1999.0,35.75,12.08
608078.27,859.0,1.0,1.0,1.0,2.0,1998.0,27.57,25.68
459157.55,542.0,1.0,1.0,2.0,3.0,1976.0,23.99,22.76
603847.38,609.0,1.0,1.0,2.0,1.0,1996.0,28.8,19.68
676960.37,478.0,1.0,1.0,4.0,6.0,1984.0,34.15,24.09
538865.28,613.0,1.0,1.0,2.0,5.0,1987.0,30.99,24.17
616865.57,781.0,1.0,1.0,1.0,10.0,2001.0,33.77,12.62
535525.89,610.0,1.0,2.0,2.0,6.0,1995.0,22.4,17.21
574938.34,702.0,1.0,1.0,1.0,2.0,1987.0,30.22,13.56
629107.03,788.0,1.0,1.0,1.0,6.0,1971.0,28.88,23.49
560935.19,572.0,1.0,1.0,2.0,10.0,2006.0,31.05,12.85
613175.19,708.0,1.0,1.0,3.0,10.0,1996.0,37.9,16.59
504622.0,478.0,1.0,2.0,2.0,10.0,1983.0,24.42,17.03
582672.9,692.0,1.0,1.0,1.0,10.0,2003.0,26.64,19.25
504383.32,586.0,1.0,1.0,1.0,10.0,1994.0,32.05,14.25
546989.05,780.0,1.0,1.0,1.0,3.0,1974.0,25.49,20.38
511542.37,644.0,1.0,2.0,2.0,10.0,1994.0,31.61,12.8
656886.25,577.0,1.0,1.0,4.0,10.0,1981.0,24.76,20.89
540310.59,741.0,1.0,1.0,3.0,4.0,1989.0,26.11,19.65
579506.25,660.0,1.0,1.0,3.0,8.0,1974.0,28.48,29.8
465562.56,643.0,1.0,1.0,1.0,3.0,1998.0,25.61,12.61
554059.97,689.0,1.0,1.0,2.0,1.0,2005.0,24.39,17.33
531515.79,893.0,1.0,1.0,2.0,10.0,1989.0,29.2,17.84
552794.95,614.0,1.0,1.0,2.0,10.0,1979.0,31.95,25.47
478188.63,626.0,1.0,1.0,2.0,1.0,1985.0,23.94,27.59
546482.09,750.0,1.0,2.0,1.0,1.0,1982.0,31.52,20.52
561487.37,681.0,1.0,1.0,1.0,1.0,1985.0,27.18,16.41
577190.92,906.0,1.0,1.0,1.0,1.0,1992.0,26.19,17.16
507266.12,648.0,1.0,1.0,2.0,3.0,1975.0,35.46,17.54
550231.49,486.0,1.0,1.0,4.0,5.0,1983.0,35.31,19.11
558491.03,806.0,1.0,1.0,4.0,9.0,1990.0,29.66,24.42
589542.17,628.0,1.0,1.0,2.0,10.0,1975.0,30.02,18.44
