manufacturer_name,transmission,color,odometer_value,year_produced,engine_type,engine_capacity,body_type,drivetrain,price_usd
Ford,mechanical,silver,419000,1996,diesel,1.8,hatchback,front,1500.0
Ford,automatic,grey,89000,2013,gasoline,1.5,sedan,front,11600.0
Ford,automatic,green,358000,2002,gasoline,2.5,hatchback,front,3100.0
Ford,mechanical,silver,345000,2005,gasoline,1.6,universal,front,4150.0
Ford,mechanical,green,250000,1999,diesel,2.5,minibus,rear,4000.0
Ford,mechanical,other,200000,2011,diesel,1.6,minivan,front,13500.0
Ford,mechanical,silver,538000,1998,diesel,1.9,minivan,front,3900.0
Ford,mechanical,grey,408000,2002,diesel,2.0,minibus,front,6500.0
Ford,automatic,other,131539,2000,gasoline,2.0,sedan,front,1536.56
Ford,mechanical,silver,134000,2009,gasoline,1.3,hatchback,front,5500.0
Ford,mechanical,yellow,250000,1998,diesel,2.5,minibus,rear,1800.0
Ford,automatic,grey,205000,2016,diesel,2.0,universal,front,16900.0
Ford,mechanical,silver,356000,1999,diesel,1.9,minivan,front,5300.0
Ford,mechanical,silver,141000,2009,gasoline,1.4,hatchback,front,5600.0
Ford,mechanical,silver,171500,2009,diesel,1.4,hatchback,front,5750.0
Ford,mechanical,blue,170000,1994,gasoline,1.8,hatchback,front,1090.77
Ford,mechanical,white,300000,1997,gasoline,1.8,universal,front,1300.0
Ford,mechanical,blue,350000,2006,diesel,1.8,universal,front,4300.0
Ford,mechanical,grey,290000,2002,diesel,1.9,minivan,front,6200.0
Ford,automatic,silver,76000,2017,gasoline,2.0,sedan,front,18300.0
Ford,automatic,white,142000,2011,gasoline,3.5,suv,all,17800.0
Ford,mechanical,silver,284400,1998,gasoline,1.6,hatchback,front,2200.0
Ford,mechanical,yellow,156000,2008,gasoline,1.6,universal,front,5100.0
Ford,mechanical,blue,313666,2001,gasoline,2.0,suv,all,3999.0
Ford,mechanical,white,235000,2008,diesel,2.7,minibus,front,8000.0
Ford,mechanical,silver,380000,1999,diesel,1.8,universal,front,1230.0
Ford,mechanical,black,180000,2006,gasoline,1.6,sedan,front,3900.0
Ford,mechanical,black,216000,2009,diesel,1.8,universal,front,7850.0
Ford,mechanical,black,143000,2008,gasoline,1.8,universal,front,6500.0
Ford,mechanical,blue,240000,2002,diesel,2.0,hatchback,front,3250.0
Ford,mechanical,white,440900,2002,diesel,2.0,minibus,front,3300.0
Ford,mechanical,silver,304000,1996,gasoline,2.0,hatchback,front,1100.0
Ford,automatic,white,143000,2013,gasoline,1.6,suv,front,14300.0
Ford,mechanical,green,205000,2004,diesel,1.4,hatchback,front,3500.0
Ford,mechanical,silver,190000,2008,gasoline,1.4,hatchback,front,5500.0
Ford,automatic,white,131966,2014,gasoline,1.6,suv,front,14900.0
Ford,mechanical,yellow,300000,2004,diesel,1.8,van,front,3650.0
Ford,automatic,white,53000,2017,gasoline,2.0,suv,front,25999.0
Ford,mechanical,silver,190000,2006,diesel,1.8,minivan,front,7250.0
Ford,mechanical,red,330000,1997,gasoline,2.0,minivan,front,2000.0
Ford,mechanical,blue,375500,1998,gasoline,2.0,hatchback,front,1100.0
Ford,mechanical,red,350326,1992,gasoline,4.0,suv,all,2700.0
Ford,mechanical,green,457000,1997,diesel,1.9,minivan,front,3500.0
Ford,mechanical,black,73000,2008,gasoline,1.6,universal,front,4000.0
Ford,mechanical,black,200000,2007,gasoline,2.0,hatchback,front,7200.0
Ford,mechanical,silver,248000,2000,gasoline,1.8,sedan,front,2500.0
Ford,mechanical,other,121680,2004,gasoline,1.3,hatchback,front,3000.0
Ford,mechanical,black,300000,2000,diesel,1.6,hatchback,front,1975.0
Ford,mechanical,white,555555,1995,diesel,1.8,universal,front,1300.0
Ford,mechanical,blue,360000,2002,diesel,2.0,universal,front,3150.0
Ford,automatic,grey,190000,2009,diesel,2.0,minivan,front,10000.0
Ford,mechanical,silver,300000,1996,diesel,1.9,minivan,front,2600.0
Ford,automatic,white,52000,2014,gasoline,1.5,sedan,front,12500.0
Ford,mechanical,grey,160000,2015,diesel,1.6,universal,front,10235.46
Ford,automatic,black,94000,2015,gasoline,2.5,sedan,front,13500.0
Ford,automatic,silver,65000,2014,gasoline,1.5,sedan,front,12900.0
Ford,automatic,black,63300,2015,gasoline,1.5,sedan,front,13950.0
Ford,automatic,silver,176935,2007,gasoline,1.6,sedan,front,5300.0
Ford,mechanical,yellow,185000,2014,diesel,2.0,minivan,front,10900.0
Ford,mechanical,black,230000,2001,gasoline,2.0,suv,front,4800.0
Ford,mechanical,silver,310000,2000,diesel,1.9,minivan,front,5500.0
Ford,mechanical,blue,142000,2013,gasoline,1.6,minivan,front,10500.0
Ford,mechanical,black,262250,2006,gasoline,1.8,sedan,front,4742.47
Ford,automatic,white,330000,2002,diesel,1.9,minivan,front,5400.0
Ford,automatic,silver,115000,2012,gasoline,2.0,hatchback,front,8500.0
Ford,mechanical,blue,373600,2004,diesel,2.0,universal,front,4000.0
Ford,mechanical,white,400000,1997,diesel,2.5,minibus,rear,3300.0
Ford,mechanical,green,450000,1997,diesel,1.8,hatchback,front,1111.0
Ford,mechanical,yellow,357274,2002,gasoline,2.0,hatchback,front,2950.0
Ford,automatic,brown,94000,2016,gasoline,2.3,suv,front,30450.0
Ford,mechanical,black,149000,2015,diesel,1.5,hatchback,front,11350.0
Ford,mechanical,silver,516000,2001,diesel,2.0,minibus,front,4800.0
Ford,mechanical,silver,380000,1998,diesel,1.9,minivan,front,4500.0
Ford,mechanical,grey,160000,2008,gasoline,1.8,sedan,front,6200.0
Ford,mechanical,white,416200,2004,diesel,2.0,minivan,front,6200.0
Ford,mechanical,black,85000,2011,gasoline,1.6,minivan,front,10900.0
Ford,mechanical,yellow,185000,2015,gasoline,1.6,universal,front,7500.0
Ford,mechanical,silver,150000,2006,diesel,1.8,minivan,front,8300.0
Ford,mechanical,white,400000,1999,diesel,2.5,minibus,rear,2500.0
Ford,mechanical,blue,220000,2005,diesel,2.0,universal,front,4600.0
Ford,mechanical,blue,174000,2005,gasoline,2.0,minivan,front,4200.0
Ford,mechanical,yellow,65000,2015,gasoline,1.6,universal,front,8500.0
Ford,mechanical,blue,298000,1998,gasoline,2.3,minivan,front,3300.0
Ford,mechanical,silver,390000,1998,diesel,1.9,minivan,front,3888.84
Ford,mechanical,blue,300000,2003,gasoline,1.6,sedan,front,3600.0
Ford,mechanical,blue,247000,2007,diesel,1.4,hatchback,front,4650.0
Ford,mechanical,blue,265000,2002,gasoline,2.3,minivan,front,4500.0
Ford,mechanical,white,273000,2008,diesel,2.2,minibus,front,11200.0
Ford,mechanical,white,320000,1996,diesel,2.5,van,rear,3700.0
Ford,mechanical,black,220000,2005,gasoline,2.0,hatchback,front,5500.0
Ford,automatic,violet,287000,2000,gasoline,4.0,suv,all,5000.0
Ford,automatic,grey,183000,2011,diesel,2.0,suv,all,11700.0
Ford,mechanical,violet,300000,1997,gasoline,1.8,sedan,front,1500.0
Ford,automatic,grey,70000,2015,gasoline,1.5,sedan,front,11800.0
Ford,automatic,silver,210000,2001,gasoline,2.5,hatchback,front,2500.0
Ford,automatic,black,114000,2006,gasoline,1.4,hatchback,front,4100.0
Ford,mechanical,grey,230000,2008,diesel,1.8,sedan,front,6999.0
Ford,mechanical,blue,152000,1998,gasoline,1.3,hatchback,front,1600.0
Ford,mechanical,black,69000,2012,gasoline,1.6,sedan,front,8800.0
Ford,mechanical,grey,999999,2004,gasoline,1.3,hatchback,front,2300.0
Ford,mechanical,white,64632,1991,gasoline,1.1,hatchback,front,1100.0
Ford,automatic,grey,207605,2005,gasoline,2.0,universal,front,2371.23
Ford,mechanical,red,350000,1997,gasoline,2.3,minivan,front,1800.0
Ford,automatic,black,135000,2007,gasoline,3.0,suv,all,3500.0
Ford,mechanical,blue,370000,1998,diesel,1.8,hatchback,front,1800.0
Ford,mechanical,blue,371000,2002,diesel,1.9,minivan,front,6500.0
Ford,automatic,brown,161000,2011,gasoline,2.0,sedan,front,9000.0
Ford,mechanical,red,500000,1989,gasoline,2.0,minibus,rear,1500.0
Ford,mechanical,silver,236000,2011,diesel,3.2,van,front,10900.0
Ford,mechanical,green,360000,1997,gasoline,1.8,sedan,front,1300.0
Ford,automatic,silver,265000,2008,gasoline,2.3,universal,front,7200.0
Ford,mechanical,green,300000,1995,diesel,1.8,universal,front,1500.0
Ford,mechanical,silver,197000,2006,gasoline,1.8,sedan,front,5200.0
Ford,mechanical,black,202000,2008,gasoline,1.8,minivan,front,6900.0
Ford,mechanical,blue,247000,2000,gasoline,1.3,hatchback,front,2200.0
Ford,mechanical,grey,390000,1996,gasoline,2.0,sedan,rear,1300.0
Ford,automatic,silver,250000,2000,gasoline,2.0,sedan,front,2300.0
Ford,mechanical,black,150000,2012,gasoline,1.6,hatchback,front,7500.0
Ford,mechanical,white,85000,1989,gasoline,2.0,minibus,rear,1565.02
Ford,mechanical,silver,256000,2002,diesel,2.0,minibus,front,6000.0
Ford,mechanical,white,460100,1998,diesel,2.5,minibus,rear,2600.0
Ford,automatic,black,200000,2005,gasoline,2.3,suv,front,3200.0
Ford,mechanical,yellow,300000,1992,diesel,2.5,minibus,rear,1550.0
Ford,mechanical,other,117000,2009,gasoline,1.6,minivan,front,8500.0
Ford,mechanical,green,301000,1996,gasoline,2.3,universal,rear,2200.0
Ford,mechanical,red,98600,2001,gasoline,1.3,hatchback,front,1250.0
Ford,mechanical,silver,278000,2000,gasoline,1.6,universal,front,2000.0
Ford,mechanical,white,400000,1997,diesel,2.5,minibus,rear,2500.0
Ford,mechanical,white,270000,1997,diesel,2.5,minibus,rear,3000.0
Ford,automatic,red,109000,2013,gasoline,1.5,sedan,front,10900.0
Ford,mechanical,grey,228000,2007,diesel,2.0,minivan,front,9000.0
Ford,automatic,black,130000,2014,gasoline,1.6,universal,all,13400.0
Ford,mechanical,white,350000,1992,diesel,2.5,minibus,rear,1700.0
Ford,mechanical,grey,136000,2013,diesel,2.0,minivan,front,12330.0
Ford,mechanical,yellow,188000,2013,diesel,2.0,minivan,front,9670.0
Ford,mechanical,blue,262000,1998,diesel,2.5,minibus,rear,3999.0
Ford,mechanical,blue,351000,1997,gasoline,2.3,sedan,front,1500.0
Ford,mechanical,red,300000,1989,diesel,2.5,minibus,rear,1700.0
Ford,mechanical,other,259500,2001,diesel,2.0,universal,front,4000.0
Ford,mechanical,silver,400000,1996,gasoline,2.0,hatchback,front,1200.0
Ford,mechanical,blue,260000,2008,gasoline,1.6,hatchback,front,6200.0
Ford,automatic,white,116000,2014,gasoline,1.5,sedan,front,11500.0
Ford,mechanical,silver,227000,2007,diesel,1.6,minivan,front,6200.0
Ford,mechanical,green,356000,1997,gasoline,2.0,universal,front,1800.0
Ford,mechanical,red,320000,1997,diesel,2.5,minibus,front,3700.0
Ford,mechanical,violet,300000,1997,diesel,1.8,universal,front,1100.0
Ford,mechanical,silver,363000,1999,diesel,1.9,minivan,front,3700.0
Ford,mechanical,red,330000,2004,diesel,1.9,minivan,front,5500.0
Ford,mechanical,blue,250000,1997,gasoline,1.8,hatchback,front,1650.0
Ford,automatic,blue,106300,2007,gasoline,1.6,hatchback,front,5550.0
Ford,mechanical,white,450000,2001,diesel,2.4,van,rear,7000.0
Ford,mechanical,red,276345,1995,gasoline,2.0,minibus,rear,1850.0
Ford,automatic,other,71000,2015,gasoline,1.5,sedan,front,12600.0
Ford,mechanical,blue,242000,2001,diesel,2.0,hatchback,front,2800.0
Ford,automatic,green,270000,1999,gasoline,2.0,universal,front,2500.0
Ford,automatic,other,240000,1998,gasoline,2.0,sedan,front,1500.0
Ford,mechanical,blue,189000,2003,gasoline,2.0,sedan,front,5000.0
Ford,automatic,grey,148000,2013,gasoline,1.6,sedan,front,9100.0
Ford,automatic,silver,199000,2013,gasoline,1.6,suv,front,13450.0
Ford,mechanical,red,400000,1991,diesel,2.5,van,front,1400.0
Ford,automatic,black,41000,2015,gasoline,1.6,universal,front,11000.0
Ford,automatic,other,132000,2013,gasoline,1.6,sedan,front,12500.0
Ford,mechanical,other,220000,2007,gasoline,2.0,minivan,front,8100.0
Ford,mechanical,blue,298000,2007,gasoline,1.4,hatchback,front,4000.0
Ford,automatic,grey,115000,2013,gasoline,2.0,suv,front,15300.0
Ford,mechanical,silver,276000,2003,gasoline,1.8,universal,front,4750.0
Ford,mechanical,blue,205641,2006,gasoline,1.6,sedan,front,4499.0
Ford,mechanical,blue,300000,2003,gasoline,1.6,sedan,front,2800.0
Ford,mechanical,black,236750,2008,gasoline,2.0,sedan,front,6900.0
Ford,mechanical,silver,110000,2015,diesel,1.5,universal,front,10500.0
Ford,automatic,black,190000,2011,gasoline,2.3,sedan,front,8700.0
Ford,mechanical,white,400000,2014,diesel,2.2,minibus,rear,13300.0
Ford,mechanical,white,113971,2011,gasoline,5.0,pickup,rear,22000.0
Ford,mechanical,silver,210000,2016,diesel,1.5,universal,front,11400.0
Ford,automatic,blue,400000,1995,gasoline,4.0,suv,all,1600.0
Ford,mechanical,blue,280000,1996,gasoline,1.8,universal,front,1150.0
Ford,mechanical,white,310000,2009,diesel,2.2,van,front,8200.0
Ford,mechanical,black,353000,1999,gasoline,2.0,minivan,front,4800.0
Ford,automatic,blue,240000,1993,gasoline,2.0,hatchback,rear,2134.12
Ford,mechanical,black,225308,2005,gasoline,2.3,suv,front,5000.0
Ford,mechanical,blue,388000,1998,gasoline,2.0,minivan,front,2950.0
Ford,mechanical,blue,174000,2006,gasoline,1.8,sedan,front,4600.0
Ford,mechanical,violet,305000,1999,gasoline,1.6,hatchback,front,1890.0
Ford,automatic,black,67000,2013,gasoline,1.6,suv,all,12500.0
Ford,mechanical,blue,199000,2010,diesel,2.4,van,rear,10196.34
Ford,automatic,grey,280000,2004,diesel,1.6,minivan,front,5400.0
Ford,automatic,silver,125000,2003,gasoline,2.0,universal,front,2800.0
Ford,mechanical,blue,300000,1997,diesel,1.8,universal,front,1100.0
Ford,mechanical,white,93500,2015,gasoline,1.6,sedan,front,7950.0
Ford,automatic,silver,298000,1999,gasoline,1.8,hatchback,front,1500.0
Ford,mechanical,blue,270000,1999,diesel,1.9,minivan,front,3300.0
Ford,mechanical,silver,400000,2000,diesel,2.0,hatchback,front,2500.0
Ford,mechanical,other,27000,2009,gasoline,1.2,sedan,front,4000.0
Ford,mechanical,grey,298000,2001,gasoline,1.8,hatchback,front,3500.0
Ford,mechanical,silver,265000,2000,gasoline,2.0,hatchback,front,2800.0
Ford,automatic,other,467890,2003,gasoline,1.6,sedan,front,2950.0
Ford,mechanical,brown,78000,2010,gasoline,2.0,sedan,front,9999.0
Ford,mechanical,blue,320000,1999,diesel,1.9,minivan,front,6000.0
Ford,mechanical,white,270000,2006,diesel,2.2,van,front,7000.0
Ford,mechanical,red,93500,2010,gasoline,1.3,hatchback,front,7100.0
Ford,mechanical,silver,228957,2000,gasoline,1.8,hatchback,front,2850.0
Ford,mechanical,white,476346,2001,diesel,1.8,universal,front,2700.0
Ford,mechanical,silver,392000,2001,diesel,1.8,universal,front,2300.0
Ford,mechanical,white,142600,2014,diesel,2.2,van,front,21900.0
Ford,mechanical,blue,338000,2001,diesel,2.0,universal,front,2900.0
Ford,automatic,silver,60000,2016,gasoline,2.3,suv,all,27000.0
Ford,mechanical,silver,135000,2013,gasoline,1.6,sedan,front,8600.0
Ford,mechanical,blue,263300,2006,diesel,2.0,liftback,front,5200.0
Ford,mechanical,green,235000,1996,gasoline,1.6,hatchback,front,1350.0
Ford,mechanical,yellow,103000,2016,gasoline,1.6,universal,front,8500.0
Ford,automatic,red,160000,1991,gasoline,4.0,pickup,all,2500.0
Ford,mechanical,other,70000,2014,gasoline,1.6,sedan,front,8500.0
Ford,automatic,grey,247767,2002,gasoline,2.0,sedan,front,5690.98
Ford,mechanical,blue,300000,1997,gasoline,2.5,sedan,front,2500.0
Ford,automatic,black,105000,2008,diesel,2.0,universal,front,8500.0
Ford,mechanical,white,660000,1996,diesel,2.5,minibus,rear,2150.0
Ford,automatic,black,256000,2003,diesel,1.9,minivan,front,4000.0
Ford,mechanical,blue,391000,1997,diesel,1.8,universal,front,1422.74
Ford,automatic,red,173000,2014,gasoline,1.5,sedan,front,10900.0
Ford,automatic,black,38000,2017,gasoline,1.5,universal,front,18000.0
Ford,mechanical,black,333000,1996,diesel,2.5,minibus,rear,3300.0
Ford,mechanical,white,340000,1998,diesel,2.5,van,rear,3700.0
Ford,automatic,other,129671,2000,gasoline,2.0,sedan,front,1574.98
Ford,mechanical,white,133493,1998,diesel,2.5,van,rear,1792.66
Ford,mechanical,grey,352435,1999,gasoline,2.5,universal,front,1075.59
Ford,mechanical,green,218912,1997,diesel,1.9,minivan,front,2811.91
Ford,mechanical,white,347366,1997,diesel,2.5,sedan,front,1404.42
Ford,mechanical,black,357871,2001,diesel,1.9,minivan,front,3454.32
Ford,mechanical,grey,300000,1999,diesel,1.9,minivan,front,4800.0
Ford,mechanical,red,334000,1998,gasoline,2.3,minivan,front,3000.0
Ford,automatic,silver,130000,2014,gasoline,1.5,sedan,front,12100.0
Ford,mechanical,blue,250000,2003,diesel,2.5,pickup,all,7900.0
Ford,mechanical,other,35000,1998,gasoline,2.0,universal,front,1422.74
Ford,automatic,blue,249448,2005,gasoline,2.3,suv,front,5700.0
Ford,mechanical,white,340000,1991,diesel,2.5,van,rear,1050.0
Ford,mechanical,grey,196000,2009,diesel,1.6,minivan,front,6700.0
Ford,mechanical,silver,200000,2001,diesel,2.0,sedan,front,3400.0
Ford,mechanical,green,380000,1996,gasoline,2.0,minivan,front,3300.0
Ford,mechanical,white,300000,1998,diesel,1.8,van,front,1600.0
Ford,mechanical,blue,67000,1979,gasoline,2.3,sedan,rear,1500.0
Ford,mechanical,grey,159000,2006,gasoline,2.5,minivan,front,7300.0
Ford,mechanical,grey,217000,2015,diesel,1.5,universal,front,15600.0
Ford,mechanical,silver,380000,1998,diesel,1.9,minivan,front,3200.0
Ford,mechanical,black,460000,1995,gasoline,1.8,universal,front,2500.0
Ford,mechanical,blue,220000,2011,gasoline,1.6,universal,front,6350.0
Ford,automatic,silver,300000,2000,gasoline,2.0,hatchback,front,2150.0
Ford,mechanical,green,238000,2001,gasoline,1.8,universal,front,2800.0
Ford,automatic,black,257495,2002,gasoline,2.0,hatchback,front,2650.0
Ford,mechanical,silver,358000,2004,diesel,1.8,universal,front,3000.0
Ford,mechanical,silver,209000,1999,gasoline,1.6,universal,front,3200.0
Ford,mechanical,green,555555,1998,gasoline,2.0,universal,front,1800.0
Ford,mechanical,blue,220000,2004,gasoline,1.6,sedan,front,3800.0
Ford,mechanical,red,330000,1998,diesel,1.9,minivan,front,3500.0
Ford,mechanical,blue,366100,1999,gasoline,2.3,minivan,front,3600.0
Ford,automatic,white,155000,2015,diesel,1.5,universal,front,11120.0
Ford,mechanical,white,447000,2007,diesel,2.2,minibus,front,7500.0
Ford,mechanical,green,350000,2005,gasoline,2.3,minivan,front,7200.0
Ford,mechanical,silver,100000,1999,gasoline,1.6,universal,front,2000.0
Ford,automatic,silver,245678,2001,diesel,1.9,minivan,front,4400.0
Ford,mechanical,blue,140000,2006,gasoline,1.8,hatchback,front,5200.0
Ford,mechanical,blue,260000,2000,gasoline,2.3,minivan,front,4742.47
Ford,mechanical,blue,160000,2008,gasoline,1.4,hatchback,front,4000.0
Ford,mechanical,red,323455,1996,gasoline,2.0,minivan,front,3700.0
Ford,mechanical,other,209215,2001,gasoline,2.0,sedan,front,2700.0
Ford,mechanical,red,360000,2000,diesel,2.5,minibus,rear,2134.12
Ford,mechanical,blue,350000,1998,diesel,1.9,minivan,front,4444.0
Ford,mechanical,white,333333,2005,diesel,2.4,minibus,front,4800.0
Ford,mechanical,blue,300000,1990,diesel,2.5,minibus,rear,2000.0
Ford,mechanical,white,452000,1992,diesel,2.5,van,rear,4999.0
Ford,automatic,blue,150000,2006,gasoline,2.0,minivan,front,5700.0
Ford,mechanical,black,444000,1998,diesel,1.8,universal,front,1700.0
Ford,automatic,white,53000,2017,gasoline,1.0,sedan,front,11500.0
Ford,mechanical,white,317000,2002,diesel,2.0,minibus,front,5800.0
Ford,mechanical,other,167000,2008,gasoline,1.6,universal,front,5500.0
Ford,mechanical,black,135000,2011,diesel,2.0,minivan,front,9700.0
Ford,mechanical,green,290000,1995,gasoline,1.8,universal,front,1200.0
Ford,automatic,white,102000,2016,gasoline,1.5,sedan,front,15000.0
Ford,mechanical,silver,450000,1998,diesel,1.9,minivan,front,3800.0
Ford,mechanical,silver,143000,2007,gasoline,1.8,minivan,front,5300.0
Ford,mechanical,black,86000,2011,gasoline,1.6,sedan,front,9400.0
Ford,mechanical,white,240000,2013,diesel,2.2,minibus,front,17300.0
Ford,mechanical,green,350000,1996,diesel,1.8,universal,front,1370.0
Ford,mechanical,silver,180000,2003,gasoline,2.0,sedan,front,4200.0
Ford,mechanical,black,129000,2015,diesel,1.5,universal,front,11200.0
Ford,mechanical,grey,290000,2008,diesel,1.8,minivan,front,6200.0
Ford,mechanical,silver,213000,2008,gasoline,1.6,sedan,front,4400.0
Ford,automatic,blue,209000,2011,gasoline,1.6,hatchback,front,6600.0
Ford,mechanical,white,130000,2017,diesel,2.2,minibus,front,26500.0
Ford,mechanical,black,151300,2009,gasoline,1.4,hatchback,front,5900.0
Ford,mechanical,white,450000,2001,diesel,2.4,minibus,rear,4500.0
Ford,mechanical,silver,450000,2001,diesel,2.0,minibus,front,6700.0
Ford,automatic,silver,170000,2005,diesel,2.0,universal,front,4999.0
Ford,mechanical,black,146000,2008,gasoline,1.8,hatchback,front,7500.0
Ford,mechanical,blue,600000,2008,diesel,2.4,minibus,rear,7500.0
Ford,mechanical,white,34000,1998,gasoline,1.8,universal,front,1896.99
Ford,mechanical,blue,250000,2006,gasoline,1.4,universal,front,3600.0
Ford,mechanical,blue,350000,2003,diesel,2.0,minibus,front,6300.0
Ford,mechanical,red,380000,2005,diesel,1.9,minivan,front,6000.0
